UNITID,XF3A01,F3A01,XF3A02,F3A02,XF3A03,F3A03,XF3A04,F3A04,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3D01,F3D01,XF3D02,F3D02,XF3D03,F3D03,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D08,F3D08,XF3D09,F3D09,XF3E01,F3E01,XF3E02,F3E02,XF3E03,F3E03,XF3E04,F3E04,XF3E05,F3E05,XF3E06,F3E06,XF3E07,F3E07   
425250,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",317524,"R",0,"R",0,"R",0,"R",317524,"R",0,"R",0,"R",1121099,"R",0,"R",0,"R",0,"R",844,"R",88930,"A",,"R",14743,"R",1225616,"R",493933,"R",0,"R",493992,"A",,"R",0,"R",0,"R",987925
425870,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",73083,"R",0,"R",0,"R",0,"R",73083,"R",0,"R",0,"R",312286,"R",0,"R",0,"Z",0,"R",6535,"R",40014,"A",,"R",0,"R",358835,"R",219926,"R",0,"R",45050,"A",,"Z",0,"R",22587,"R",287563
425889,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2516889,"R",37926,"Z",0,"Z",0,"R",2554815,"Z",0,"Z",0,"R",3479065,"R",2554815,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",0,"R",6033880,"R",1536323,"Z",0,"R",2112756,"A",,"Z",0,"R",1302911,"R",4951990
427025,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6144644,"R",169498,"R",96856,"R",6200,"R",6417198,"R",0,"R",0,"R",20790459,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",20790459,"R",3603515,"R",0,"R",9232984,"A",,"R",0,"R",6468864,"R",19305363
427335,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",230505,"R",0,"R",0,"R",0,"R",230505,"R",0,"R",0,"R",224594,"R",230505,"R",0,"R",0,"R",0,"R",0,"A",,"R",16357,"R",471456,"R",215141,"R",0,"R",221545,"A",,"R",0,"R",49126,"R",485812
427663,"R",5237066,"R",1520906,"R",3716160,"R",5237066,"R",9760787,"R",5938913,"R",0,"R",3821874,"Z",0,"R",3814798,"R",-3920512,"R",3716160,"R",2312672,"R",2012471,"R",0,"R",160090,"R",4485233,"R",206407,"Z",0,"R",9760787,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",9760787,"R",1510758,"Z",0,"R",4428155,"Z",0,"Z",0,"R",0,"R",5938913
427973,"R",3054545,"R",13815391,"R",-10760846,"R",3054545,"R",8875525,"R",6732385,"R",0,"R",2143140,"R",-2566532,"R",-10337454,"R",0,"R",-10760846,"R",1865510,"R",90998,"R",9680,"R",13020,"R",1979208,"R",1979208,"Z",0,"R",6896122,"R",1956508,"R",9680,"R",13020,"R",195,"Z",0,"Z",0,"R",0,"R",8875525,"R",989049,"Z",0,"R",700865,"Z",0,"Z",0,"R",5042471,"R",6732385
427982,"R",1915007,"R",373036,"R",1541971,"R",1915007,"R",5515986,"R",4282879,"R",-556062,"R",677045,"R",-963892,"R",1828818,"R",0,"R",1541971,"R",1834699,"R",56275,"R",14403,"Z",0,"R",1905377,"R",1905377,"Z",0,"R",3609420,"R",1890974,"R",14403,"Z",0,"R",1189,"Z",0,"Z",0,"R",0,"R",5515986,"R",1200674,"Z",0,"R",834367,"Z",0,"Z",0,"R",2247838,"R",4282879
428000,"R",2235453,"R",1291820,"R",943633,"R",2235453,"R",6882951,"R",6999846,"R",0,"R",-116895,"Z",0,"R",1021624,"R",38904,"R",943633,"R",205536,"R",0,"R",4763,"R",0,"R",210299,"R",0,"R",0,"R",6365524,"R",0,"R",0,"R",0,"R",517427,"R",0,"R",0,"R",0,"R",6882951,"R",747273,"R",0,"R",2160649,"R",0,"R",0,"R",4091924,"R",6999846
428055,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1630727,"R",38940,"R",42590,"R",0,"R",1712257,"R",0,"R",0,"R",1885211,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",1885211,"R",762372,"R",0,"R",1086279,"A",,"R",0,"R",0,"R",1848651
428073,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",123002,"R",0,"R",0,"R",0,"R",123002,"R",0,"R",0,"R",157835,"R",0,"R",0,"R",0,"R",0,"R",22590,"A",,"R",0,"R",180425,"R",131637,"R",0,"R",0,"A",,"R",0,"R",0,"R",131637
428125,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",593402,"R",11794,"Z",0,"Z",0,"R",605196,"Z",0,"Z",0,"R",686714,"R",0,"R",0,"R",0,"R",195,"R",35545,"A",,"R",800,"R",723254,"R",377608,"R",0,"R",73135,"A",,"R",0,"R",287502,"R",738245
428143,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1020285,"R",21712,"R",13187,"Z",0,"R",1055184,"Z",0,"Z",0,"R",2571137,"Z",0,"Z",0,"Z",0,"Z",0,"R",30758,"A",,"R",13633,"R",2615528,"R",704850,"Z",0,"R",788657,"A",,"R",9385,"R",0,"R",1502892
428170,"R",11283420,"R",6513775,"R",4769645,"R",11283420,"R",31496645,"R",32907151,"R",425032,"R",-985474,"R",-3073575,"R",7843221,"R",985473,"R",4769645,"R",6063603,"R",206174,"R",46439,"R",0,"R",6316216,"R",547441,"R",0,"R",24668643,"R",0,"R",0,"R",0,"R",1731517,"R",0,"R",1388925,"R",119081,"R",27908166,"R",8568191,"R",898860,"R",17783668,"R",1038234,"R",547441,"R",57246,"R",28893640
428268,"R",7698253,"R",2943771,"R",4754482,"R",7698253,"R",8273434,"R",8264480,"R",-53178,"R",-44224,"R",-101181,"R",4899887,"R",0,"R",4754482,"R",227210,"R",566748,"R",73286,"R",649431,"R",1516675,"R",1516675,"R",0,"R",7254416,"R",793958,"R",73286,"R",0,"R",0,"R",0,"R",151774,"R",0,"R",8273434,"R",2455296,"R",0,"R",5744140,"R",65043,"R",0,"R",1,"R",8264480
428286,"R",9128186,"R",3297074,"R",5831112,"R",9128186,"R",31017804,"R",20520792,"R",-3758359,"R",6738653,"R",-6714390,"R",5806849,"R",0,"R",5831112,"R",3071390,"R",1021623,"R",2029765,"R",1301935,"R",7424713,"R",7424713,"R",0,"R",22879088,"R",4093013,"R",2029765,"R",0,"R",0,"R",0,"R",2015938,"R",0,"R",31017804,"R",5067161,"R",0,"R",14055091,"R",1398540,"R",0,"R",0,"R",20520792
428295,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"R",423494,"Z",0,"R",423494,"Z",0,"Z",0,"R",389103,"Z",0,"R",423494,"Z",0,"R",15,"Z",0,"A",,"R",0,"R",812612,"R",305772,"Z",0,"R",488724,"A",,"Z",0,"R",0,"R",794496
428329,"R",798796,"R",609213,"R",189583,"R",798796,"R",1518967,"R",1460693,"R",-13456,"R",44818,"R",-3142,"R",217831,"R",-69924,"R",189583,"R",476767,"R",375,"R",375566,"R",29626,"R",882334,"R",0,"R",0,"R",1410473,"R",0,"R",0,"R",0,"R",-13456,"R",0,"R",0,"R",121950,"R",1518967,"R",266233,"R",0,"R",638967,"R",0,"R",0,"R",555493,"R",1460693
428444,"R",7933162,"R",1959974,"R",5973188,"R",7933162,"R",30226835,"R",22504180,"R",-2725035,"R",4997620,"R",-2084893,"R",3060461,"R",0,"R",5973188,"R",3678423,"R",4130812,"R",0,"R",1689527,"R",9498762,"R",9498762,"R",0,"R",20506070,"R",7809235,"R",0,"R",0,"R",0,"R",0,"R",1911530,"R",0,"R",30226835,"R",4908996,"R",0,"R",16325655,"R",1269528,"R",0,"R",1,"R",22504180
429012,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",49772,"R",0,"R",0,"R",0,"R",49772,"R",0,"R",0,"R",6943098,"Z",0,"Z",0,"Z",0,"Z",0,"R",7451367,"A",,"R",467988,"R",14862453,"R",6646490,"R",0,"R",3375693,"A",,"R",0,"R",10778266,"R",20800449
429085,"R",668809,"R",177168,"R",491641,"R",668809,"R",1837829,"R",1821654,"R",0,"R",16175,"R",-8999,"R",476995,"R",7470,"R",491641,"Z",0,"Z",0,"Z",0,"R",15674,"R",15674,"Z",0,"Z",0,"R",1345964,"Z",0,"Z",0,"R",35000,"Z",0,"R",433285,"R",23580,"R",0,"R",1837829,"R",441751,"R",63823,"R",839044,"R",28740,"Z",0,"R",448296,"R",1821654
429094,"R",2982134,"R",1565905,"R",1416229,"R",2982134,"R",3534220,"R",3481026,"R",0,"R",53194,"R",-172000,"R",1535035,"R",0,"R",1416229,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2239903,"R",0,"R",0,"R",0,"R",5721,"R",942971,"R",312967,"R",32658,"R",3534220,"R",1402796,"R",47394,"R",1743974,"R",286862,"R",0,"R",0,"R",3481026
429100,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",261851,"R",10040,"R",18264,"R",0,"R",290155,"R",0,"R",0,"R",442027,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",442027,"R",144811,"R",0,"R",132078,"A",,"R",0,"R",0,"R",276889
429599,"R",923145,"R",2937006,"R",-2013861,"R",923145,"R",15466099,"R",7573824,"R",0,"R",7892275,"Z",0,"R",-1923443,"R",-7982693,"R",-2013861,"R",3445560,"R",1787931,"R",13248,"R",454375,"R",5701114,"R",271380,"Z",0,"R",15466099,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",15466099,"R",2855590,"Z",0,"R",4718234,"Z",0,"Z",0,"R",0,"R",7573824
430050,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1107767,"R",167905,"Z",0,"R",25601,"R",1301273,"Z",0,"Z",0,"R",4225736,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",109987,"R",0,"R",4335723,"R",1033362,"Z",0,"R",3682040,"R",46301,"Z",0,"R",1,"R",4761704
430087,"R",3971914,"R",3056084,"R",915830,"R",3971914,"R",15657341,"R",12923096,"R",-1000237,"R",1734008,"Z",0,"R",-818178,"R",0,"R",915830,"R",2762585,"R",2231313,"R",661443,"Z",0,"R",5655341,"R",340705,"Z",0,"R",14318548,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1316456,"R",22337,"R",15657341,"R",1711802,"Z",0,"R",9826688,"R",893636,"Z",0,"R",490970,"R",12923096
430148,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4388224,"R",439274,"R",115617,"R",156808,"R",5099923,"Z",0,"Z",0,"R",13187248,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1408994,"R",0,"R",14596242,"R",2350176,"Z",0,"R",2013530,"R",786767,"Z",0,"R",6677698,"R",11828171
430157,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",658519,"R",670647,"R",0,"R",27085,"R",1356251,"R",1356251,"Z",0,"R",5454182,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",5454182,"R",1400214,"Z",0,"R",2072879,"Z",0,"Z",0,"R",0,"R",3473093
430166,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",557014,"R",830200,"Z",0,"R",33471,"R",1420685,"R",1420685,"Z",0,"R",4610683,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",4610683,"R",1159820,"Z",0,"R",2110689,"Z",0,"Z",0,"R",0,"R",3270509
430175,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2829270,"R",126548,"Z",0,"Z",0,"R",2955818,"Z",0,"Z",0,"R",10236550,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",0,"R",10236550,"R",5035745,"Z",0,"R",4256831,"A",,"Z",0,"R",0,"R",9292576
430184,"R",17238941,"R",15589412,"R",1649529,"R",17238941,"R",55774957,"R",34121121,"R",0,"R",21653836,"R",0,"R",3215604,"R",-23219911,"R",1649529,"R",6898334,"R",11039165,"R",0,"R",0,"R",17937499,"R",1313301,"R",0,"R",55774957,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",55774957,"R",5547673,"R",0,"R",28573448,"R",0,"R",0,"R",0,"R",34121121
430218,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",357142,"R",4950,"R",23246,"R",2800,"R",388138,"Z",0,"Z",0,"R",1282546,"Z",0,"Z",0,"Z",0,"Z",0,"R",80525,"A",,"R",175467,"R",1538538,"R",1146124,"Z",0,"R",74342,"A",,"Z",0,"R",0,"R",1220466
430227,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",427383,"R",5850,"R",26851,"R",1950,"R",462034,"Z",0,"Z",0,"R",1120564,"Z",0,"Z",0,"Z",0,"Z",0,"R",117107,"A",,"R",170135,"R",1407806,"R",1015885,"Z",0,"R",72783,"A",,"Z",0,"R",0,"R",1088668
430245,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3578956,"R",45142,"Z",0,"Z",0,"R",3624098,"Z",0,"Z",0,"R",10635528,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",0,"R",10635528,"R",1455880,"Z",0,"R",2908184,"A",,"Z",0,"R",3239598,"R",7603662
430254,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",470253,"R",17684,"R",0,"R",0,"R",487937,"R",487937,"Z",0,"R",1508387,"R",487937,"Z",0,"Z",0,"R",507,"R",117413,"A",,"R",949,"R",2115193,"R",758884,"Z",0,"R",1132885,"A",,"Z",0,"R",0,"R",1891769
430263,"R",953401,"R",2299390,"R",-1345989,"R",953401,"R",13710859,"R",7626686,"R",0,"R",6084173,"Z",0,"R",-1786468,"R",-5643694,"R",-1345989,"R",2965025,"R",1418432,"R",179972,"R",359061,"R",4922490,"R",235061,"Z",0,"R",13710859,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",13710859,"R",2462747,"Z",0,"R",5163939,"Z",0,"Z",0,"R",0,"R",7626686
430351,"R",538705,"R",1314318,"R",-775613,"R",538705,"R",7681443,"R",5031256,"R",0,"R",2650187,"Z",0,"R",-457073,"R",-2968727,"R",-775613,"R",1920927,"R",911263,"R",423388,"R",285789,"R",3541367,"R",0,"Z",0,"R",7681443,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",7681443,"R",1180226,"Z",0,"R",3851030,"Z",0,"Z",0,"R",0,"R",5031256
430360,"R",440953,"R",1043826,"R",-602873,"R",440953,"R",5945020,"R",4282916,"R",0,"R",1662104,"Z",0,"R",-311281,"R",-1953696,"R",-602873,"R",1498712,"R",798717,"R",582486,"R",98539,"R",2978454,"R",0,"Z",0,"R",5945020,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",5945020,"R",1014650,"Z",0,"R",3268266,"Z",0,"Z",0,"R",0,"R",4282916
430379,"R",1741906,"R",1144779,"R",597127,"R",1741906,"R",11589480,"R",7235284,"R",0,"R",4354196,"Z",0,"R",-921992,"R",-2835077,"R",597127,"R",2841439,"R",1268645,"R",23660,"R",385915,"R",4519659,"R",66969,"Z",0,"R",11589480,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",11589480,"R",2099128,"Z",0,"R",5136156,"Z",0,"Z",0,"R",0,"R",7235284
430388,"R",1455849,"R",1626159,"R",-170310,"R",1455849,"R",9151492,"R",5660136,"R",0,"R",3491356,"Z",0,"R",-132633,"R",-3529033,"R",-170310,"R",2228797,"R",1067563,"R",34400,"R",315902,"R",3646662,"R",142124,"Z",0,"R",9151492,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",9151492,"R",1839212,"Z",0,"R",3820924,"Z",0,"Z",0,"R",0,"R",5660136
430403,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2756838,"R",99010,"R",163591,"R",0,"R",3019439,"Z",0,"Z",0,"R",8907013,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",8907013,"R",5025684,"R",0,"R",3813143,"A",,"R",0,"R",0,"R",8838827
430421,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",949808,"R",21092,"Z",0,"Z",0,"R",970900,"Z",0,"Z",0,"R",3513661,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",0,"R",3513661,"R",2210784,"Z",0,"R",2912600,"A",,"Z",0,"R",0,"R",5123384
430485,"R",1572437,"R",331408,"R",1241029,"R",1572437,"R",2933716,"R",2838467,"R",0,"R",95249,"R",52093,"R",1093687,"R",0,"R",1241029,"R",230271,"R",3550,"R",83726,"R",6500,"R",324047,"R",0,"R",0,"R",2489241,"R",233821,"R",83726,"R",9988,"R",64847,"R",0,"R",0,"R",52093,"R",2933716,"R",894320,"R",0,"R",1908481,"R",0,"R",0,"R",35666,"R",2838467
430564,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",19656,"Z",0,"R",3225,"Z",0,"R",22881,"Z",0,"Z",0,"R",444716,"R",19656,"Z",0,"Z",0,"R",3256,"Z",0,"A",,"R",11,"R",467639,"R",118589,"Z",0,"R",290228,"A",,"Z",0,"R",0,"R",408817
430582,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9131420,"R",39731,"R",105482,"R",9916,"R",9286549,"R",135725,"R",0,"R",198427,"R",5206581,"R",105482,"R",268523,"R",504312,"R",215090,"A",,"R",3190661,"R",9689076,"R",1088912,"R",0,"R",1132100,"A",,"R",97737,"R",2155698,"R",4474447
430704,"R",807471,"R",331482,"R",475989,"R",807471,"R",1614060,"R",1604515,"R",0,"R",9545,"R",0,"R",466444,"R",0,"R",475989,"R",28568,"R",0,"R",0,"R",0,"R",28568,"R",28568,"R",0,"R",1380930,"R",28568,"R",0,"R",0,"R",1485,"R",1045,"R",0,"R",202032,"R",1614060,"R",330000,"R",32000,"R",280000,"R",55000,"R",0,"R",907515,"R",1604515
430847,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",275785,"R",0,"R",15249,"R",7097,"R",298131,"R",7097,"R",0,"R",291034,"R",275785,"R",15249,"R",0,"R",9787,"R",0,"A",,"R",822462,"R",1414317,"R",374414,"R",0,"R",975308,"A",,"R",0,"R",0,"R",1349722
430935,"R",1261969,"R",354917,"R",907052,"R",1261969,"R",3793666,"R",2937248,"R",-124881,"R",731537,"R",0,"R",935573,"R",-760058,"R",907052,"R",3574016,"R",0,"R",63600,"R",0,"R",3637616,"R",0,"Z",0,"R",5900,"R",3574016,"R",63000,"R",0,"R",8501,"Z",0,"Z",0,"R",142249,"R",3793666,"R",561133,"R",0,"R",104160,"R",0,"R",0,"R",2271955,"R",2937248
430980,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",698298,"R",19285,"Z",0,"Z",0,"R",717583,"Z",0,"Z",0,"R",2487711,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",0,"R",2487711,"R",1062266,"Z",0,"R",1357103,"A",,"Z",0,"R",0,"R",2419369
430999,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",762783,"R",15492,"R",19500,"R",0,"R",797775,"R",797775,"R",0,"R",860785,"R",0,"R",0,"R",0,"R",2533,"R",0,"A",,"R",448245,"R",1311563,"R",294844,"R",0,"R",293998,"A",,"R",0,"R",706241,"R",1295083
431026,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4169188,"R",124598,"R",45270,"R",289649,"R",4628705,"R",4296541,"R",0,"R",9067510,"R",0,"R",0,"R",0,"R",99141,"R",0,"A",,"R",0,"R",9166651,"R",2819759,"R",75700,"R",170730,"A",,"R",0,"R",5343202,"R",8409391
431071,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",279776,"R",0,"R",11417,"R",0,"R",291193,"R",0,"R",0,"R",915287,"R",279776,"R",11417,"R",0,"R",48263,"R",347192,"A",,"R",0,"R",1601935,"R",323210,"R",0,"R",1309164,"A",,"R",0,"R",0,"R",1632374
431099,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",574812,"R",9925,"R",11400,"Z",0,"R",596137,"Z",0,"Z",0,"R",1203641,"R",584737,"R",11400,"Z",0,"Z",0,"Z",0,"A",,"R",0,"R",1799778,"R",518945,"Z",0,"R",309321,"A",,"Z",0,"R",523186,"R",1351452
431123,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2115833,"R",0,"R",105012,"R",0,"R",2220845,"R",0,"R",0,"R",2192834,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",77001,"R",2269835,"R",2232033,"R",0,"R",0,"A",,"R",0,"R",0,"R",2232033
431141,"R",31727986,"R",11538737,"R",20189249,"R",31727986,"R",49556157,"R",48082057,"R",0,"R",1474100,"R",-4000000,"R",22715149,"R",0,"R",20189249,"R",15845166,"R",376325,"R",815900,"R",1363051,"R",18400442,"R",1363051,"R",0,"R",49543827,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12330,"R",0,"R",49556157,"R",14583910,"R",0,"R",33225248,"R",0,"R",0,"R",272899,"R",48082057
431284,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",192829,"R",0,"R",0,"R",0,"R",192829,"R",0,"R",0,"R",42679,"R",192829,"R",0,"R",0,"R",0,"R",31858,"A",,"R",0,"R",267366,"R",115625,"R",0,"R",176113,"A",,"R",0,"R",0,"R",291738
431637,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3362794,"R",0,"R",13000,"R",0,"R",3375794,"R",0,"R",0,"R",4892031,"R",3362794,"R",13000,"R",0,"R",0,"R",0,"A",,"R",0,"R",8267825,"R",3596197,"Z",0,"R",4235651,"A",,"R",0,"R",0,"R",7831848
431886,"R",25542706,"R",1690942,"R",23851764,"R",25542706,"R",11370893,"R",10046344,"R",0,"R",1324549,"R",0,"R",22527216,"R",-1,"R",23851764,"R",3244337,"R",156862,"R",694689,"R",3500,"R",4099388,"R",581233,"R",0,"R",11370893,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11370893,"R",4581630,"R",0,"R",5464714,"R",0,"R",0,"R",0,"R",10046344
431956,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",311632,"R",5472,"R",0,"R",0,"R",317104,"R",0,"R",0,"R",153494,"R",317104,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",470598,"R",256996,"R",0,"R",225771,"A",,"R",0,"R",0,"R",482767
431965,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",508853,"R",9651,"Z",0,"Z",0,"R",518504,"Z",0,"Z",0,"R",691685,"R",518504,"R",0,"R",0,"R",0,"R",113171,"A",,"R",0,"R",1323360,"R",706485,"R",0,"R",78765,"A",,"R",0,"R",7352,"R",792602
432117,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",502496,"R",3459,"R",4729,"R",28183,"R",538867,"R",0,"R",0,"R",1394098,"R",0,"R",0,"R",0,"R",0,"R",168741,"A",,"R",6760,"R",1569599,"R",569317,"R",164571,"R",69190,"A",,"R",0,"R",677861,"R",1480939
432199,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5546540,"R",127809,"R",2197429,"R",1171887,"R",9043665,"R",234457,"R",0,"R",28105378,"R",0,"R",0,"R",0,"R",0,"R",0,"R",796700,"R",0,"R",28902078,"R",5378513,"R",60881,"R",17389062,"R",356574,"R",31356,"R",0,"R",23216386
432214,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1466906,"R",47661,"R",2955,"R",388239,"R",1905761,"R",143597,"R",0,"R",7348324,"R",0,"R",0,"R",0,"R",0,"R",0,"R",200553,"R",0,"R",7548877,"R",1149368,"R",0,"R",2306160,"R",94998,"R",1072,"R",0,"R",3551598
432223,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1656525,"R",1672263,"R",558,"R",291763,"R",3621109,"R",369755,"R",0,"R",8625406,"R",0,"R",0,"R",0,"R",624,"R",611968,"R",0,"R",24580,"R",9262578,"R",1576500,"R",48328,"R",9964416,"R",0,"R",0,"R",59131,"R",11648375
432232,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4151568,"R",1948068,"R",59979,"R",280383,"R",6439998,"R",366534,"R",0,"R",13867330,"R",0,"R",0,"R",0,"R",1006,"R",1028719,"R",0,"R",31215,"R",14928270,"R",2519969,"R",77889,"R",13730935,"R",0,"R",0,"R",110154,"R",16438947
432241,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3561990,"R",743812,"R",3168,"R",308295,"R",4617265,"R",443861,"R",0,"R",11153124,"R",0,"R",0,"R",0,"R",813,"R",873674,"R",0,"R",32418,"R",12060029,"R",2011314,"R",63924,"R",11266931,"R",0,"R",0,"R",89551,"R",13431720
432302,"R",4894732,"R",794511,"R",4100221,"R",4894732,"R",4136651,"R",6426223,"R",0,"R",-2289572,"R",0,"R",6389793,"R",0,"R",4100221,"R",1250382,"R",64999,"R",285553,"R",7113,"R",1608047,"R",241872,"R",0,"R",4136651,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4136651,"R",2062215,"R",0,"R",4364008,"R",0,"R",0,"R",0,"R",6426223
432533,"R",24589301,"R",13809483,"R",10779818,"R",24589301,"R",51302081,"R",41423605,"R",-3574226,"R",6304250,"R",-6620699,"R",11096267,"R",0,"R",10779818,"R",6323363,"R",2789317,"R",3614018,"R",2553924,"R",15280622,"R",15280622,"R",0,"R",33084972,"R",9112680,"R",3614018,"R",0,"R",0,"R",0,"R",5490411,"R",0,"R",51302081,"R",8812799,"R",0,"R",28532790,"R",4078016,"R",0,"R",0,"R",41423605
