UNITID,XSANIN01,SANIN01,XSANIT01,SANIT01,XSANIN02,SANIN02,XSANIT02,SANIT02,XSANIN03,SANIN03,XSANIT03,SANIT03,XSANIN04,SANIN04,XSANIT04,SANIT04,XSANIN05,SANIN05,XSANIT05,SANIT05,XSANIN06,SANIN06,XSANIT06,SANIT06,XSANIN07,SANIN07,XSANIT07,SANIT07,XSANIN08,SANIN08,XSANIT08,SANIT08,XSANIN09,SANIN09,XSANIT09,SANIT09,XSANIN10,SANIN10,XSANIT10,SANIT10,XSANIN11,SANIN11,XSANIT11,SANIT11,XSANIN12,SANIN12,XSANIT12,SANIT12,XSANIN13,SANIN13,XSANIT13,SANIT13,XSANIN14,SANIN14,XSANIT14,SANIT14 
190840,"R",230,"R",13865423,"Z",0,"Z",0,"Z",0,"Z",0,"R",60,"R",3878671,"R",16,"R",1958458,"R",20,"R",1294357,"R",19,"R",1446844,"R",6,"R",323376,"R",1,"R",69416,"R",47,"R",1997674,"Z",0,"Z",0,"R",48,"R",2204376,"R",10,"R",552998,"R",3,"R",139253
190956,"R",4,"R",307716,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",61256,"R",2,"R",213260,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",33200,"Z",0,"Z",0,"Z",0,"Z",0
190974,"R",24,"R",1271500,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",239281,"R",10,"R",852153,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",106419,"R",2,"R",73647,"Z",0,"Z",0,"Z",0,"Z",0
190983,"R",175,"R",7827690,"Z",0,"Z",0,"Z",0,"Z",0,"R",25,"R",1113732,"R",20,"R",1821524,"R",5,"R",295954,"R",10,"R",613356,"R",27,"R",1417157,"R",1,"R",55000,"R",43,"R",1096789,"Z",0,"Z",0,"R",32,"R",1028067,"R",10,"R",317429,"R",2,"R",68682
191083,"R",438,"R",22522270,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",1063051,"R",96,"R",7539924,"R",11,"R",604066,"R",52,"R",2787800,"R",26,"R",1741854,"R",6,"R",312854,"R",27,"R",1166642,"Z",0,"Z",0,"R",125,"R",4549816,"R",65,"R",2459075,"R",8,"R",297188
191126,"R",565,"R",44678770,"Z",0,"Z",0,"Z",0,"Z",0,"R",81,"R",4401198,"R",71,"R",9839659,"R",38,"R",3263780,"R",103,"R",8486232,"R",18,"R",1752320,"Z",0,"Z",0,"R",12,"R",679576,"Z",0,"Z",0,"R",229,"R",15316680,"R",13,"R",939325,"Z",0,"Z",0
191199,"R",205,"R",11514317,"Z",0,"Z",0,"Z",0,"Z",0,"R",66,"R",3618691,"R",16,"R",1694523,"R",6,"R",430933,"R",16,"R",932124,"R",19,"R",1057065,"R",1,"R",73960,"R",26,"R",1180225,"Z",0,"Z",0,"R",46,"R",2013618,"R",9,"R",513178,"Z",0,"Z",0
191205,"R",55,"R",3141931,"Z",0,"Z",0,"Z",0,"Z",0,"R",32,"R",1557413,"R",10,"R",1053088,"Z",0,"Z",0,"R",1,"R",47000,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",244900,"Z",0,"Z",0,"R",2,"R",67530,"R",3,"R",172000,"Z",0,"Z",0
191241,"R",1563,"R",122378363,"Z",0,"Z",0,"Z",0,"Z",0,"R",42,"R",2801835,"R",526,"R",57695274,"R",35,"R",3109899,"R",81,"R",6572830,"R",139,"R",9789481,"R",17,"R",1107941,"R",217,"R",12192460,"R",2,"R",100551,"R",442,"R",23925733,"R",62,"R",5082359,"Z",0,"Z",0
191302,"R",103,"R",5466779,"Z",0,"Z",0,"Z",0,"Z",0,"R",33,"R",1810546,"R",23,"R",1862009,"Z",0,"Z",0,"R",3,"R",119976,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",552814,"Z",0,"Z",0,"R",30,"R",1121434,"Z",0,"Z",0,"Z",0,"Z",0
191320,"R",25,"R",1547067,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",316736,"R",5,"R",619500,"R",8,"R",515237,"R",1,"R",65000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",30594,"Z",0,"Z",0,"Z",0,"Z",0
191339,"R",211,"R",10699463,"Z",0,"Z",0,"Z",0,"Z",0,"R",60,"R",2581927,"R",43,"R",3826690,"R",9,"R",397841,"R",4,"R",156735,"R",11,"R",504499,"Z",0,"Z",0,"R",30,"R",1176157,"Z",0,"Z",0,"R",46,"R",1686322,"R",8,"R",369292,"Z",0,"Z",0
191515,"R",418,"R",25633952,"Z",0,"Z",0,"Z",0,"Z",0,"R",41,"R",2511470,"R",66,"R",7930029,"R",34,"R",2332592,"R",35,"R",2520301,"R",56,"R",3099486,"R",7,"R",382025,"R",91,"R",3150916,"Z",0,"Z",0,"R",54,"R",2045419,"R",33,"R",1625933,"R",1,"R",35781
191533,"R",184,"R",9313654,"Z",0,"Z",0,"Z",0,"Z",0,"R",29,"R",1181148,"R",35,"R",3363349,"R",8,"R",399144,"R",14,"R",816736,"R",41,"R",1712292,"R",6,"R",250095,"R",12,"R",408931,"Z",0,"Z",0,"R",39,"R",1181959,"Z",0,"Z",0,"Z",0,"Z",0
191597,"R",19,"R",1435250,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",332301,"R",7,"R",780589,"R",2,"R",93109,"R",1,"R",53472,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",175779,"Z",0,"Z",0,"Z",0,"Z",0
191612,"R",125,"R",6110644,"R",2,"R",95425,"Z",0,"Z",0,"R",6,"R",252654,"R",25,"R",2017001,"R",1,"R",59739,"R",7,"R",304059,"R",10,"R",433854,"R",1,"R",53294,"R",19,"R",737724,"Z",0,"Z",0,"R",52,"R",2067682,"R",2,"R",89212,"Z",0,"Z",0
191621,"R",85,"R",4363824,"Z",0,"Z",0,"Z",0,"Z",0,"R",31,"R",1392740,"R",12,"R",1283114,"R",4,"R",232114,"R",6,"R",337738,"R",9,"R",371701,"Z",0,"Z",0,"R",5,"R",118810,"R",3,"R",136885,"R",7,"R",261878,"R",8,"R",228844,"Z",0,"Z",0
191630,"R",371,"R",21858118,"R",3,"R",130784,"Z",0,"Z",0,"R",62,"R",3237497,"R",59,"R",6829418,"R",25,"R",1502173,"R",39,"R",2407826,"R",70,"R",3714917,"R",10,"R",414740,"R",26,"R",883991,"R",4,"R",108757,"R",70,"R",2457429,"R",2,"R",118210,"R",1,"R",52376
191649,"R",1222,"R",91100751,"Z",0,"Z",0,"Z",0,"Z",0,"R",84,"R",5342902,"R",249,"R",29722734,"R",138,"R",9055704,"R",80,"R",7024119,"R",140,"R",8949966,"R",12,"R",748830,"R",195,"R",11835050,"Z",0,"Z",0,"R",234,"R",10958149,"R",72,"R",6165063,"R",18,"R",1298234
191676,"R",118,"R",5381265,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",450206,"R",22,"R",1880349,"R",15,"R",735407,"R",8,"R",361842,"R",25,"R",989798,"R",2,"R",78207,"R",9,"R",257970,"Z",0,"Z",0,"R",24,"R",627486,"Z",0,"Z",0,"Z",0,"Z",0
191719,"R",362,"R",18053475,"Z",0,"Z",0,"Z",0,"Z",0,"R",25,"R",1543705,"R",36,"R",3136438,"R",32,"R",1476664,"R",33,"R",2071785,"R",29,"R",1470805,"Z",0,"Z",0,"R",98,"R",3785896,"R",4,"R",252330,"R",103,"R",4200156,"R",2,"R",115696,"Z",0,"Z",0
191931,"R",397,"R",24508589,"Z",0,"Z",0,"Z",0,"Z",0,"R",49,"R",2826860,"R",62,"R",7552823,"R",15,"R",1010071,"R",30,"R",2189228,"R",59,"R",3877222,"R",5,"R",222293,"R",90,"R",2739724,"Z",0,"Z",0,"R",64,"R",2827315,"R",23,"R",1263053,"Z",0,"Z",0
191959,"R",6,"R",579000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",369000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",210000,"Z",0,"Z",0,"Z",0,"Z",0
191968,"R",754,"R",43884254,"Z",0,"Z",0,"Z",0,"Z",0,"R",30,"R",1581605,"R",80,"R",9601133,"R",68,"R",4374366,"R",73,"R",5005270,"R",127,"R",7323456,"R",3,"R",299383,"R",176,"R",6917175,"R",5,"R",188319,"R",144,"R",6042308,"R",43,"R",2293643,"R",5,"R",257596
191986,"R",147,"R",8159020,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",397188,"R",33,"R",2594221,"R",10,"R",548178,"R",20,"R",1057708,"R",2,"R",64960,"Z",0,"Z",0,"R",20,"R",796869,"Z",0,"Z",0,"R",55,"R",2699896,"Z",0,"Z",0,"Z",0,"Z",0
192004,"R",11,"R",642950,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",454250,"R",1,"R",55200,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",61700,"R",2,"R",71800,"Z",0,"Z",0
192022,"R",135,"R",7078821,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",1216140,"R",13,"R",1217929,"R",10,"R",419154,"R",20,"R",1050388,"R",9,"R",484875,"R",1,"R",50502,"R",18,"R",732222,"Z",0,"Z",0,"R",42,"R",1907611,"Z",0,"Z",0,"Z",0,"Z",0
192040,"R",157,"R",12383270,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",781800,"R",52,"R",6783371,"R",17,"R",1199952,"R",3,"R",260582,"R",14,"R",978234,"Z",0,"Z",0,"R",21,"R",764048,"Z",0,"Z",0,"R",37,"R",1615283,"Z",0,"Z",0,"Z",0,"Z",0
192110,"R",325,"R",24566424,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",960392,"R",108,"R",13018458,"R",10,"R",940010,"R",13,"R",829468,"R",22,"R",1518437,"R",2,"R",170521,"R",48,"R",1998328,"R",5,"R",202904,"R",61,"R",2911898,"R",13,"R",772904,"R",25,"R",1243104
192165,"R",4,"R",117336,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",32003,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",85333,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
192192,"R",175,"R",9495083,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",1052450,"R",31,"R",3134824,"R",21,"R",1097354,"R",17,"R",888439,"R",42,"R",1820673,"R",2,"R",81553,"R",4,"R",185661,"Z",0,"Z",0,"R",39,"R",1234129,"Z",0,"Z",0,"Z",0,"Z",0
192271,"R",115,"R",9382963,"Z",0,"Z",0,"Z",0,"Z",0,"R",43,"R",2387808,"R",39,"R",5087640,"R",7,"R",486399,"R",8,"R",604969,"R",1,"R",47150,"Z",0,"Z",0,"R",7,"R",278343,"Z",0,"Z",0,"R",10,"R",490654,"Z",0,"Z",0,"Z",0,"Z",0
192323,"R",287,"R",17485911,"Z",0,"Z",0,"Z",0,"Z",0,"R",56,"R",2951264,"R",54,"R",5632307,"R",28,"R",1559401,"R",8,"R",478372,"R",33,"R",1678408,"R",4,"R",226280,"R",22,"R",939878,"Z",0,"Z",0,"R",52,"R",2383275,"R",30,"R",1636726,"Z",0,"Z",0
192439,"R",402,"R",27710326,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",766439,"R",171,"R",14331504,"R",3,"R",263996,"R",25,"R",1571329,"R",61,"R",3263767,"R",10,"R",627465,"R",3,"R",203927,"R",1,"R",37042,"R",97,"R",4944988,"R",20,"R",1646276,"R",1,"R",53593
192448,"R",402,"R",26132771,"Z",0,"Z",0,"Z",0,"Z",0,"R",24,"R",2002159,"R",155,"R",12314578,"R",2,"R",152296,"R",20,"R",1361931,"R",42,"R",2021430,"R",7,"R",405686,"R",25,"R",1574217,"R",4,"R",160000,"R",100,"R",4400025,"R",22,"R",1675764,"R",1,"R",64685
192457,"R",110,"R",12054804,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",56,"R",8033709,"R",2,"R",158065,"R",20,"R",1716602,"R",4,"R",533287,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",27,"R",1571008,"Z",0,"Z",0,"R",1,"R",42133
192509,"R",57,"R",2599517,"Z",0,"Z",0,"Z",0,"Z",0,"R",28,"R",948949,"R",12,"R",812650,"R",2,"R",174048,"R",3,"R",219650,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",209220,"Z",0,"Z",0,"R",7,"R",235000,"Z",0,"Z",0,"Z",0,"Z",0
192554,"R",1,"R",35714,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",35714,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
192563,"R",7,"R",423553,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",100593,"R",2,"R",119305,"Z",0,"Z",0,"R",1,"R",40000,"R",2,"R",114153,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",49502,"Z",0,"Z",0,"Z",0,"Z",0
192624,"R",5,"R",144134,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",97934,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",24000,"Z",0,"Z",0,"R",1,"R",22200,"Z",0,"Z",0,"Z",0,"Z",0
192688,"R",30,"R",1895000,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",45000,"R",10,"R",1240000,"R",5,"R",150000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",80000,"R",4,"R",220000,"R",6,"R",160000,"Z",0,"Z",0,"Z",0,"Z",0
192703,"R",396,"R",24916343,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",501859,"R",140,"R",10385583,"R",26,"R",1892935,"R",25,"R",1814450,"R",31,"R",2982984,"R",3,"R",233431,"R",70,"R",2802295,"Z",0,"Z",0,"R",77,"R",3536273,"R",12,"R",766533,"Z",0,"Z",0
192712,"R",116,"R",7327238,"Z",0,"Z",0,"Z",0,"Z",0,"R",33,"R",1550706,"R",20,"R",2782952,"R",10,"R",639845,"R",6,"R",399107,"R",8,"R",425626,"R",1,"R",62220,"R",17,"R",376086,"R",1,"R",47000,"R",20,"R",1043696,"Z",0,"Z",0,"Z",0,"Z",0
192749,"R",202,"R",12544259,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",886333,"R",79,"R",6771739,"R",4,"R",200567,"R",4,"R",117300,"R",27,"R",1300721,"R",6,"R",356398,"R",4,"R",155812,"Z",0,"Z",0,"R",49,"R",2156216,"R",11,"R",599173,"Z",0,"Z",0
192785,"R",44,"R",2493907,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",792720,"R",12,"R",967188,"R",4,"R",242668,"R",3,"R",140415,"R",1,"R",45000,"Z",0,"Z",0,"R",4,"R",151798,"Z",0,"Z",0,"R",4,"R",154118,"Z",0,"Z",0,"Z",0,"Z",0
192819,"R",593,"R",39243589,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",532652,"R",135,"R",14373770,"R",24,"R",1796733,"R",46,"R",3265783,"R",81,"R",4711583,"R",11,"R",645218,"R",141,"R",6946111,"Z",0,"Z",0,"R",126,"R",5734560,"R",19,"R",1199661,"R",1,"R",37518
192864,"R",169,"R",11662024,"Z",0,"Z",0,"Z",0,"Z",0,"R",35,"R",1828345,"R",39,"R",4575004,"R",16,"R",1021207,"R",22,"R",1504117,"R",4,"R",283560,"Z",0,"Z",0,"R",18,"R",877685,"R",1,"R",50000,"R",34,"R",1522106,"Z",0,"Z",0,"Z",0,"Z",0
192925,"R",152,"R",7135470,"Z",0,"Z",0,"Z",0,"Z",0,"R",37,"R",1404879,"R",31,"R",2445143,"R",8,"R",308444,"R",11,"R",510323,"R",12,"R",525110,"R",7,"R",256182,"R",6,"R",178832,"R",18,"R",791439,"R",22,"R",715118,"Z",0,"Z",0,"Z",0,"Z",0
192961,"R",6,"R",268317,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",81800,"R",2,"R",152022,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",34495,"Z",0,"Z",0,"Z",0,"Z",0
193016,"R",406,"R",25091861,"Z",0,"Z",0,"Z",0,"Z",0,"R",236,"R",10688157,"R",42,"R",6972096,"R",38,"R",2636230,"R",9,"R",470358,"R",29,"R",1839988,"R",4,"R",161710,"R",6,"R",438664,"Z",0,"Z",0,"R",40,"R",1713383,"R",2,"R",171275,"Z",0,"Z",0
193052,"R",4,"R",119056,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",49000,"R",1,"R",35100,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",34956,"Z",0,"Z",0,"Z",0,"Z",0
193061,"R",1,"R",30000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",30000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
193070,"R",2,"R",91820,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",91820,"Z",0,"Z",0,"Z",0,"Z",0
193201,"R",32,"R",1386987,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",583985,"R",1,"R",89130,"Z",0,"Z",0,"R",2,"R",106294,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",409424,"R",3,"R",167994,"R",1,"R",30160,"Z",0,"Z",0
193247,"R",12,"R",452886,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",178549,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",206925,"Z",0,"Z",0,"R",3,"R",67412,"Z",0,"Z",0,"Z",0,"Z",0
193283,"R",285,"R",14149066,"Z",0,"Z",0,"Z",0,"Z",0,"R",42,"R",1865734,"R",56,"R",4757437,"R",12,"R",620515,"R",12,"R",665037,"R",35,"R",1598323,"R",3,"R",130446,"R",53,"R",1827761,"Z",0,"Z",0,"R",64,"R",2333471,"R",3,"R",153804,"R",5,"R",196538
193292,"R",337,"R",20135841,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",1210918,"R",83,"R",7775721,"R",21,"R",1325660,"R",22,"R",1450493,"R",19,"R",1077517,"R",11,"R",650870,"R",50,"R",1760142,"Z",0,"Z",0,"R",99,"R",4121651,"R",14,"R",707869,"R",1,"R",55000
193308,"R",372,"R",26905113,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",252835,"R",55,"R",8460065,"R",21,"R",1486313,"R",9,"R",601335,"R",153,"R",9751169,"Z",0,"Z",0,"R",67,"R",3080886,"Z",0,"Z",0,"R",63,"R",3272510,"Z",0,"Z",0,"Z",0,"Z",0
193326,"R",581,"R",34837890,"Z",0,"Z",0,"Z",0,"Z",0,"R",66,"R",3969880,"R",107,"R",9546089,"R",41,"R",2690397,"R",53,"R",3488587,"R",39,"R",2623736,"R",5,"R",322342,"R",95,"R",3972036,"Z",0,"Z",0,"R",131,"R",5964735,"R",35,"R",1850460,"R",9,"R",409628
193353,"R",241,"R",11512722,"Z",0,"Z",0,"Z",0,"Z",0,"R",24,"R",1073957,"R",43,"R",3907014,"R",2,"R",110000,"R",21,"R",1042915,"R",40,"R",1607305,"R",9,"R",453565,"R",53,"R",1648672,"Z",0,"Z",0,"R",47,"R",1569806,"R",2,"R",99488,"Z",0,"Z",0
193399,"R",167,"R",8838210,"R",1,"R",58675,"Z",0,"Z",0,"R",25,"R",1407875,"R",9,"R",1273225,"R",22,"R",1005125,"R",9,"R",609175,"R",10,"R",602575,"R",1,"R",65925,"R",18,"R",614200,"R",1,"R",55000,"R",26,"R",1153225,"R",45,"R",1993210,"Z",0,"Z",0
193478,"R",596,"R",43856384,"Z",0,"Z",0,"Z",0,"Z",0,"R",97,"R",8638740,"R",53,"R",6483064,"R",33,"R",2541447,"R",101,"R",8236301,"R",1,"R",73645,"R",2,"R",131485,"R",81,"R",4298264,"Z",0,"Z",0,"R",189,"R",10707511,"R",33,"R",2280597,"R",6,"R",465330
193584,"R",256,"R",14293385,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",531563,"R",61,"R",5630015,"R",20,"R",1133667,"R",27,"R",1628018,"R",41,"R",2023737,"R",4,"R",163919,"R",14,"R",533955,"R",9,"R",398241,"R",70,"R",2234668,"Z",0,"Z",0,"R",1,"R",15602
193645,"R",203,"R",12674254,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",583214,"R",84,"R",7368994,"R",1,"R",69360,"R",8,"R",406354,"R",7,"R",419525,"Z",0,"Z",0,"R",45,"R",1634904,"Z",0,"Z",0,"R",46,"R",2104851,"R",2,"R",87052,"Z",0,"Z",0
193654,"R",951,"R",68785828,"Z",0,"Z",0,"Z",0,"Z",0,"R",62,"R",3285702,"R",363,"R",35733282,"R",106,"R",6462540,"R",58,"R",4576702,"R",26,"R",1810561,"R",4,"R",421000,"R",124,"R",5243448,"Z",0,"Z",0,"R",133,"R",6842375,"R",74,"R",4356468,"R",1,"R",53750
193751,"R",146,"R",8193701,"R",1,"R",76918,"Z",0,"Z",0,"R",16,"R",766398,"R",36,"R",3847690,"R",7,"R",343792,"R",14,"R",748877,"R",1,"R",38778,"Z",0,"Z",0,"R",16,"R",431954,"Z",0,"Z",0,"R",50,"R",1716364,"R",5,"R",222930,"Z",0,"Z",0
193821,"R",106,"R",9228210,"Z",0,"Z",0,"Z",0,"Z",0,"R",35,"R",2425360,"R",29,"R",4173994,"R",8,"R",736251,"R",2,"R",123600,"R",7,"R",493500,"Z",0,"Z",0,"R",4,"R",208308,"Z",0,"Z",0,"R",21,"R",1067197,"Z",0,"Z",0,"Z",0,"Z",0
193830,"R",220,"R",11861464,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",581275,"R",15,"R",1368255,"R",89,"R",3499744,"R",12,"R",1182451,"R",1,"R",84221,"R",6,"R",392872,"R",26,"R",1592006,"Z",0,"Z",0,"R",64,"R",3160640,"Z",0,"Z",0,"Z",0,"Z",0
193894,"R",20,"R",1139539,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",74466,"Z",0,"Z",0,"R",3,"R",236291,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",828782,"Z",0,"Z",0,"Z",0,"Z",0
193900,"R",6709,"R",531785769,"Z",0,"Z",0,"Z",0,"Z",0,"R",1000,"R",65788152,"R",740,"R",123923919,"R",753,"R",59166129,"R",1508,"R",114518123,"R",736,"R",49565977,"R",152,"R",12089243,"R",416,"R",22447965,"R",17,"R",973862,"R",1174,"R",66202416,"R",194,"R",15677023,"R",19,"R",1432960
193946,"R",197,"R",10452942,"Z",0,"Z",0,"Z",0,"Z",0,"R",44,"R",2859683,"R",29,"R",2171623,"R",6,"R",330066,"R",5,"R",319414,"R",3,"R",110998,"Z",0,"Z",0,"R",38,"R",1614624,"Z",0,"Z",0,"R",72,"R",3046534,"Z",0,"Z",0,"Z",0,"Z",0
193973,"R",353,"R",16982035,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",597648,"R",115,"R",8087239,"R",31,"R",1284641,"R",20,"R",926198,"R",48,"R",2204939,"R",8,"R",290077,"R",19,"R",574080,"Z",0,"Z",0,"R",78,"R",2134212,"R",19,"R",747501,"R",2,"R",135500
194028,"R",61,"R",2751068,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",897625,"R",5,"R",529224,"R",6,"R",270472,"R",3,"R",162473,"R",5,"R",260824,"Z",0,"Z",0,"R",10,"R",221864,"Z",0,"Z",0,"R",6,"R",246894,"R",4,"R",161692,"Z",0,"Z",0
194073,"R",63,"R",3170598,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",154133,"R",21,"R",1380032,"R",6,"R",264500,"R",6,"R",298837,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",819344,"R",7,"R",253752,"Z",0,"Z",0
194091,"R",613,"R",43739970,"Z",0,"Z",0,"Z",0,"Z",0,"R",34,"R",1986351,"R",232,"R",22610600,"R",48,"R",2464835,"R",48,"R",3732686,"R",33,"R",2365517,"R",2,"R",97752,"R",91,"R",4193843,"Z",0,"Z",0,"R",98,"R",4074259,"R",25,"R",2078003,"R",2,"R",136124
194116,"R",48,"R",3481108,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",257018,"R",18,"R",1986529,"R",3,"R",176744,"R",5,"R",249006,"R",4,"R",207010,"Z",0,"Z",0,"R",3,"R",120999,"Z",0,"Z",0,"R",10,"R",483802,"Z",0,"Z",0,"Z",0,"Z",0
194161,"R",125,"R",5995334,"Z",0,"Z",0,"Z",0,"Z",0,"R",28,"R",1045585,"R",24,"R",1938988,"R",2,"R",109200,"R",6,"R",301077,"R",31,"R",1350021,"R",2,"R",81000,"R",3,"R",91000,"Z",0,"Z",0,"R",29,"R",1078463,"Z",0,"Z",0,"Z",0,"Z",0
194189,"R",9,"R",408876,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",97160,"R",1,"R",87676,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",198375,"Z",0,"Z",0,"R",1,"R",25665,"Z",0,"Z",0,"Z",0,"Z",0
194222,"R",436,"R",22747078,"Z",0,"Z",0,"Z",0,"Z",0,"R",119,"R",5798210,"R",58,"R",5140299,"R",40,"R",2229897,"R",22,"R",1346264,"R",28,"R",1495050,"Z",0,"Z",0,"R",60,"R",2225249,"Z",0,"Z",0,"R",90,"R",3574884,"R",19,"R",937225,"Z",0,"Z",0
194240,"R",279,"R",15241242,"Z",0,"Z",0,"Z",0,"Z",0,"R",32,"R",1705923,"R",30,"R",2759524,"R",33,"R",1948743,"R",21,"R",1319113,"R",36,"R",1722034,"R",1,"R",62124,"R",30,"R",1227056,"Z",0,"Z",0,"R",80,"R",3719491,"R",16,"R",777234,"Z",0,"Z",0
194310,"R",1102,"R",72830207,"Z",0,"Z",0,"Z",0,"Z",0,"R",53,"R",3578797,"R",385,"R",36539452,"R",150,"R",8448601,"R",104,"R",6348583,"R",108,"R",5522200,"R",5,"R",254120,"R",12,"R",465726,"Z",0,"Z",0,"R",250,"R",10227923,"R",14,"R",635939,"R",21,"R",808866
