UNITID,CONTRACT,ARANK,XTENUREM,TENUREM,XONTRCKM,ONTRCKM,XNOTRCKM,NOTRCKM,XNOFACTM,NOFACTM,XTENUREW,TENUREW,XONTRCKW,ONTRCKW,XNOTRCKW,NOTRCKW,XNOFACTW,NOFACTW,XEMPCNTT,EMPCNTT 
447801,2,4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
447801,2,7,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",4
447953,2,6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
447953,2,7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
448239,2,2,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
448239,2,3,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",6
448239,2,7,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",7
448284,2,2,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
448284,2,3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3
448284,2,4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
448284,2,5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
448284,2,7,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",6
448309,2,1,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2
448309,2,2,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",2
448309,2,3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",8,"Z",0,"Z",0,"R",11
448309,2,7,"R",1,"R",5,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"Z",0,"R",15
448345,2,4,"Z",0,"Z",0,"R",13,"Z",0,"Z",0,"Z",0,"R",8,"Z",0,"R",21
448345,2,7,"Z",0,"Z",0,"R",13,"Z",0,"Z",0,"Z",0,"R",8,"Z",0,"R",21
448442,2,4,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",7
448442,2,7,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",7
448451,2,4,"Z",0,"Z",0,"R",9,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",10
448451,2,7,"Z",0,"Z",0,"R",9,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",10
448479,2,4,"Z",0,"Z",0,"R",8,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",10
448479,2,7,"Z",0,"Z",0,"R",8,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",10
448488,2,4,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",7
448488,2,7,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",7
448497,2,4,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",6
448497,2,7,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",6
448503,2,4,"Z",0,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"R",12
448503,2,7,"Z",0,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"R",12
448512,2,4,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",10,"Z",0,"R",15
448512,2,7,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",10,"Z",0,"R",15
448521,2,6,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",3
448521,2,7,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",3
448530,2,6,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",8
448530,2,7,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",8
448549,2,6,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",4
448549,2,7,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",4
448558,2,6,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",7
448558,2,7,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",7
448567,2,6,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",7,"Z",0,"R",12
448567,2,7,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",7,"Z",0,"R",12
448576,2,4,"Z",0,"Z",0,"R",27,"Z",0,"Z",0,"Z",0,"R",18,"Z",0,"R",45
448576,2,7,"Z",0,"Z",0,"R",27,"Z",0,"Z",0,"Z",0,"R",18,"Z",0,"R",45
448585,1,6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
448585,1,7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
448628,2,6,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",2,"R",7
448628,2,7,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",2,"R",7
448673,2,4,"Z",0,"Z",0,"R",8,"Z",0,"Z",0,"Z",0,"R",13,"Z",0,"R",21
448673,2,7,"Z",0,"Z",0,"R",8,"Z",0,"Z",0,"Z",0,"R",13,"Z",0,"R",21
448691,2,2,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",3
448691,2,3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
448691,2,7,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",5
448734,2,2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
448734,2,3,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",4
448734,2,7,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",5
448752,2,4,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",9
448752,2,7,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",9
448761,2,4,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",7
448761,2,7,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",7
448804,2,6,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",3
448804,2,7,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",3
448822,2,6,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",6
448822,2,7,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",6
448831,2,6,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",5
448831,2,7,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",5
448840,1,1,"R",14,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",16
448840,1,2,"R",23,"Z",0,"Z",0,"Z",0,"R",19,"R",2,"Z",0,"Z",0,"R",44
448840,1,3,"Z",0,"R",10,"R",3,"Z",0,"Z",0,"R",9,"R",4,"Z",0,"R",26
448840,1,4,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"R",2,"R",10,"Z",0,"R",17
448840,1,5,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",3
448840,1,7,"R",37,"R",11,"R",9,"Z",0,"R",21,"R",13,"R",15,"Z",0,"R",106
448840,2,3,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
448840,2,7,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
449010,2,4,"Z",0,"Z",0,"R",18,"Z",0,"Z",0,"Z",0,"R",15,"Z",0,"R",33
449010,2,7,"Z",0,"Z",0,"R",18,"Z",0,"Z",0,"Z",0,"R",15,"Z",0,"R",33
449038,1,1,"Z",0,"Z",0,"R",10,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"R",19
449038,1,7,"Z",0,"Z",0,"R",10,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"R",19
449339,2,1,"Z",0,"Z",0,"R",20,"Z",0,"Z",0,"Z",0,"R",11,"Z",0,"R",31
449339,2,2,"Z",0,"Z",0,"R",61,"Z",0,"Z",0,"Z",0,"R",64,"Z",0,"R",125
449339,2,3,"Z",0,"Z",0,"R",14,"Z",0,"Z",0,"Z",0,"R",28,"Z",0,"R",42
449339,2,4,"Z",0,"Z",0,"R",92,"Z",0,"Z",0,"Z",0,"R",114,"Z",0,"R",206
449339,2,6,"Z",0,"Z",0,"R",17,"Z",0,"Z",0,"Z",0,"R",24,"Z",0,"R",41
449339,2,7,"Z",0,"Z",0,"R",204,"Z",0,"Z",0,"Z",0,"R",241,"Z",0,"R",445
449481,2,4,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
449481,2,7,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
449658,1,1,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2
449658,1,2,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3
449658,1,3,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
449658,1,4,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
449658,1,7,"Z",0,"Z",0,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7
449764,1,1,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3
449764,1,3,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",4
449764,1,4,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4
449764,1,6,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
449764,1,7,"Z",0,"Z",0,"R",10,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",12
449870,2,2,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2
449870,2,3,"Z",0,"R",3,"R",1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",5
449870,2,4,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5
449870,2,7,"Z",0,"R",3,"R",8,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",12
449898,2,1,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2
449898,2,2,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
449898,2,3,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",8,"Z",0,"R",13
449898,2,4,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2
449898,2,7,"Z",0,"Z",0,"R",9,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"R",18
449922,1,2,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",3
449922,1,3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
449922,1,7,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",4
449922,2,1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
449922,2,2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
449922,2,3,"Z",0,"Z",0,"R",8,"Z",0,"Z",0,"Z",0,"R",8,"Z",0,"R",16
449922,2,4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
449922,2,7,"Z",0,"Z",0,"R",9,"Z",0,"Z",0,"Z",0,"R",11,"Z",0,"R",20
449931,2,1,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3
449931,2,2,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3
449931,2,3,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",3
449931,2,7,"R",6,"R",1,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",9
450049,2,4,"Z",0,"Z",0,"R",9,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",14
450049,2,7,"Z",0,"Z",0,"R",9,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",14
450085,2,4,"Z",0,"Z",0,"R",7,"Z",0,"Z",0,"Z",0,"R",15,"Z",0,"R",22
450085,2,7,"Z",0,"Z",0,"R",7,"Z",0,"Z",0,"Z",0,"R",15,"Z",0,"R",22
450094,2,4,"Z",0,"Z",0,"R",10,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"R",16
450094,2,7,"Z",0,"Z",0,"R",10,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"R",16
450207,2,4,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",6
450207,2,7,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",6
450216,2,4,"Z",0,"Z",0,"R",7,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",10
450216,2,7,"Z",0,"Z",0,"R",7,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",10
450225,2,4,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",8
450225,2,7,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",8
450234,2,4,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"R",11
450234,2,7,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"R",11
450243,2,4,"Z",0,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",9
450243,2,7,"Z",0,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",9
450252,2,4,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",8
450252,2,7,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",8
450261,2,4,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",4
450261,2,7,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",4
450270,2,4,"Z",0,"Z",0,"R",8,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"R",17
450270,2,7,"Z",0,"Z",0,"R",8,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"R",17
450289,2,4,"Z",0,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"R",15
450289,2,6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2
450289,2,7,"Z",0,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"R",9,"R",2,"R",17
450298,1,1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2
450298,1,7,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2
450304,1,1,"R",4,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",7
450304,1,2,"R",3,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",5
450304,1,3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",4
450304,1,7,"R",7,"R",3,"Z",0,"Z",0,"R",5,"R",1,"Z",0,"Z",0,"R",16
450304,2,6,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
450304,2,7,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
450377,1,1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",5
450377,1,7,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",5
450429,2,4,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",5
450429,2,7,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",5
450447,2,4,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",6
450447,2,7,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",6
450456,2,6,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",8,"Z",0,"R",9
450456,2,7,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",8,"Z",0,"R",9
450465,2,4,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",7
450465,2,7,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",7
450474,2,6,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",11,"Z",0,"R",16
450474,2,7,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",11,"Z",0,"R",16
450483,2,6,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",6
450483,2,7,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",6
450492,2,6,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"R",10
450492,2,7,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"R",10
450526,2,4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
450526,2,7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
450535,2,2,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
450535,2,3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
450535,2,7,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",3
450571,2,4,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",12,"Z",0,"R",15
450571,2,7,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",12,"Z",0,"R",15
450766,1,1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
450766,1,2,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
450766,1,3,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2
450766,1,4,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2
450766,1,7,"R",1,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",6
450933,2,4,"Z",0,"Z",0,"R",21,"Z",0,"Z",0,"Z",0,"R",16,"Z",0,"R",37
450933,2,7,"Z",0,"Z",0,"R",21,"Z",0,"Z",0,"Z",0,"R",16,"Z",0,"R",37
450942,1,1,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",4
450942,1,2,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",5
450942,1,3,"Z",0,"R",5,"R",3,"Z",0,"Z",0,"R",12,"R",6,"Z",0,"R",26
450942,1,6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1
450942,1,7,"R",2,"R",8,"R",3,"Z",0,"R",2,"R",14,"R",6,"R",1,"R",36
450979,2,1,"Z",0,"Z",0,"R",34,"Z",0,"Z",0,"Z",0,"R",27,"Z",0,"R",61
450979,2,4,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",7
450979,2,7,"Z",0,"Z",0,"R",36,"Z",0,"Z",0,"Z",0,"R",32,"Z",0,"R",68
451060,2,6,"Z",0,"Z",0,"R",10,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",11
451060,2,7,"Z",0,"Z",0,"R",10,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",11
451130,2,1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
451130,2,4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
451130,2,5,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2
451130,2,7,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",4
451370,2,4,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2
451370,2,7,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2
451398,2,4,"Z",0,"Z",0,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7
451398,2,7,"Z",0,"Z",0,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7
451404,2,4,"Z",0,"Z",0,"R",25,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",25
451404,2,7,"Z",0,"Z",0,"R",25,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",25
451510,1,1,"R",5,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",6
451510,1,2,"Z",0,"R",2,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",4
451510,1,3,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"Z",0,"R",8
451510,1,4,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",3
451510,1,6,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"R",1,"Z",0,"R",6
451510,1,7,"R",5,"R",4,"R",2,"R",5,"R",3,"R",6,"R",1,"R",1,"R",27
451510,2,2,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1
451510,2,3,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",2
451510,2,6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1
451510,2,7,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",4
451662,2,4,"Z",0,"Z",0,"R",64,"Z",0,"Z",0,"Z",0,"R",137,"Z",0,"R",201
451662,2,7,"Z",0,"Z",0,"R",64,"Z",0,"Z",0,"Z",0,"R",137,"Z",0,"R",201
451671,1,1,"R",3,"R",2,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",6
451671,1,2,"R",3,"Z",0,"Z",0,"Z",0,"R",6,"R",1,"Z",0,"Z",0,"R",10
451671,1,3,"Z",0,"R",9,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"Z",0,"R",18
451671,1,4,"Z",0,"Z",0,"R",9,"Z",0,"Z",0,"R",1,"R",9,"Z",0,"R",19
451671,1,7,"R",6,"R",11,"R",9,"Z",0,"R",7,"R",11,"R",9,"Z",0,"R",53
451671,2,3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",2
451671,2,4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
451671,2,7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"R",4
451680,1,1,"R",2,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",3
451680,1,2,"R",7,"R",3,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",13
451680,1,3,"Z",0,"R",12,"Z",0,"Z",0,"Z",0,"R",14,"R",2,"Z",0,"R",28
451680,1,4,"Z",0,"Z",0,"R",7,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",11
451680,1,5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
451680,1,7,"R",9,"R",15,"R",7,"Z",0,"R",4,"R",14,"R",7,"Z",0,"R",56
451699,2,4,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",19,"Z",0,"R",23
451699,2,7,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",19,"Z",0,"R",23
451741,2,1,"R",2,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",5
451741,2,7,"R",2,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",5
451750,2,4,"Z",0,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"R",20,"Z",0,"R",26
451750,2,7,"Z",0,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"R",20,"Z",0,"R",26
451769,2,4,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",11,"Z",0,"R",15
451769,2,7,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",11,"Z",0,"R",15
451796,2,4,"Z",0,"Z",0,"R",9,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",11
451796,2,7,"Z",0,"Z",0,"R",9,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",11
451820,2,4,"Z",0,"Z",0,"R",10,"Z",0,"Z",0,"Z",0,"R",15,"Z",0,"R",25
451820,2,7,"Z",0,"Z",0,"R",10,"Z",0,"Z",0,"Z",0,"R",15,"Z",0,"R",25
